Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-04-11 10:00:00,31.75,79.50,8.15,21.72,18.15,8.32,NA,0.11,20.83,3.15,14.32,2.10,NA,NA,NA,31.05,66.50,3.48,138.00,0.00,0.00,543.75,751.00,NA
2020-04-11 11:00:00,14.75,38.25,6.80,20.40,16.40,8.15,NA,0.11,24.80,1.95,8.38,1.00,NA,NA,NA,31.85,67.50,3.28,132.50,0.00,0.00,594.75,750.25,NA
2020-04-11 12:00:00,12.00,35.00,9.80,25.32,21.38,6.75,5.62,0.11,21.15,1.15,5.50,0.57,NA,NA,NA,31.42,68.75,3.85,137.25,0.00,0.00,599.75,748.75,NA
2020-04-11 13:00:00,14.50,32.00,8.93,25.98,21.02,7.18,7.25,0.11,20.48,1.17,4.18,0.52,NA,NA,NA,31.25,69.50,4.05,142.50,0.00,0.00,560.25,747.75,NA
2020-04-11 14:00:00,12.25,33.00,9.22,26.20,21.45,7.85,7.57,0.11,20.10,1.10,3.75,0.38,NA,NA,NA,31.50,70.75,3.78,149.25,0.00,0.00,467.00,747.00,NA
2020-04-11 15:00:00,12.00,31.50,8.90,21.45,18.68,8.40,7.02,0.11,16.40,0.78,3.50,0.12,NA,NA,NA,30.32,72.25,3.68,142.00,0.00,0.00,233.25,747.00,NA
2020-04-11 16:00:00,13.75,24.50,6.35,16.42,13.90,8.60,3.98,0.11,19.90,0.65,3.12,0.00,NA,NA,NA,28.88,74.25,3.32,153.50,0.00,0.00,73.75,747.75,NA
2020-04-11 17:00:00,13.25,19.00,5.92,18.00,14.38,8.40,6.65,0.11,20.23,0.50,2.38,0.18,NA,NA,NA,28.32,74.50,3.15,161.25,0.00,0.00,13.50,748.00,NA
2020-04-11 18:00:00,13.25,25.00,6.10,18.40,14.75,8.70,4.65,0.11,18.52,0.50,2.10,0.28,NA,NA,NA,28.00,75.00,2.55,183.25,0.00,0.00,6.00,749.00,NA
2020-04-11 19:00:00,11.00,27.00,7.38,21.70,17.58,8.22,4.23,0.11,15.40,0.60,2.02,0.25,NA,NA,NA,27.90,75.00,2.30,200.00,0.00,0.00,6.00,749.00,NA
2020-04-11 20:00:00,11.00,33.00,10.38,27.95,23.30,7.72,7.15,0.11,12.70,0.75,2.38,0.35,NA,NA,NA,27.83,75.00,2.25,208.50,0.00,0.00,6.00,749.00,NA
2020-04-11 21:00:00,17.00,51.50,15.05,33.98,30.35,7.38,10.02,0.11,10.30,2.43,3.22,0.57,NA,NA,NA,27.62,75.75,2.15,231.75,0.00,0.00,6.00,749.00,NA
2020-04-11 22:00:00,11.00,41.00,16.80,35.17,32.38,7.22,12.48,0.11,9.82,1.85,3.92,0.72,NA,NA,NA,27.22,76.75,2.08,250.00,0.00,0.00,6.00,749.00,NA
2020-04-11 23:00:00,8.25,30.50,16.80,33.50,31.50,7.32,11.68,0.11,7.85,1.38,3.92,0.48,NA,NA,NA,26.75,78.25,2.38,255.25,0.00,0.00,6.00,749.00,NA
2020-04-12 00:00:00,8.75,23.50,12.35,26.10,23.98,7.10,7.65,0.11,7.78,1.17,5.82,0.35,NA,NA,NA,26.30,79.00,2.68,259.50,0.00,0.00,6.00,749.00,NA
2020-04-12 01:00:00,16.75,26.75,11.65,27.40,24.05,6.78,2.80,0.11,7.90,2.62,24.65,0.22,NA,NA,NA,25.92,79.50,1.78,245.00,0.00,0.00,6.75,749.00,NA
2020-04-12 02:00:00,15.75,31.50,13.62,30.95,27.52,6.75,2.95,0.11,7.00,3.68,38.67,0.30,NA,NA,NA,25.52,80.50,1.58,245.25,0.00,0.00,7.00,748.00,NA
2020-04-12 03:00:00,14.50,30.50,14.45,29.67,27.50,7.70,2.52,0.11,9.85,3.00,32.88,0.20,NA,NA,NA,25.18,81.50,1.72,240.00,0.00,0.00,7.00,748.00,NA
2020-04-12 04:00:00,13.75,32.00,17.58,32.30,31.48,7.48,5.65,0.11,6.52,2.58,27.10,0.18,NA,NA,NA,24.85,82.00,1.25,234.50,0.00,0.00,7.00,748.00,NA
2020-04-12 05:00:00,14.75,40.00,21.38,35.55,36.30,7.85,8.32,0.11,5.95,3.08,28.98,0.55,NA,NA,NA,24.80,82.00,1.20,235.25,0.00,0.00,7.75,748.00,NA
2020-04-12 06:00:00,19.00,55.25,25.58,36.30,40.10,7.98,7.75,0.11,7.05,3.80,29.52,0.92,NA,NA,NA,25.42,81.25,1.32,243.75,0.00,0.00,54.50,748.00,NA
2020-04-12 07:00:00,14.25,49.75,22.98,32.33,35.88,9.72,4.62,0.11,11.50,3.30,25.62,1.25,NA,NA,NA,28.80,75.25,0.75,253.25,0.00,0.00,193.25,749.25,NA
2020-04-12 08:00:00,14.00,40.00,12.55,36.47,29.60,7.15,1.17,0.11,27.22,2.90,20.02,1.55,NA,NA,NA,31.82,68.00,1.38,144.75,0.00,0.00,327.75,750.00,NA
2020-04-12 09:00:00,29.50,71.50,7.48,31.65,22.90,8.80,0.20,0.11,48.72,3.75,22.92,2.62,NA,NA,NA,31.18,67.00,2.15,121.75,0.00,0.00,446.25,750.00,NA
2020-04-12 10:00:00,26.75,74.00,6.85,24.02,18.38,8.73,NA,0.11,31.88,3.78,17.05,1.98,NA,NA,NA,31.80,61.75,3.28,139.50,0.00,0.00,565.25,750.00,NA
2020-04-12 11:00:00,15.00,39.75,5.80,20.85,15.80,8.15,NA,0.11,32.98,2.52,11.05,0.98,NA,NA,NA,32.50,64.25,3.72,147.00,0.00,0.00,623.50,749.50,NA
2020-04-12 12:00:00,16.00,38.25,8.00,26.70,20.70,6.72,5.72,0.11,26.40,1.62,6.20,0.55,NA,NA,NA,33.60,64.25,3.38,136.75,0.00,0.00,631.50,747.50,NA
2020-04-12 13:00:00,10.00,45.00,9.20,28.35,22.55,7.32,7.48,0.11,22.20,1.38,4.68,0.32,NA,NA,NA,33.30,65.25,3.90,147.75,0.00,0.00,593.25,746.50,NA
2020-04-12 14:00:00,10.50,42.00,10.50,29.30,24.10,7.92,7.52,0.11,17.40,1.18,4.28,0.50,NA,NA,NA,34.00,64.25,3.70,142.75,0.00,0.00,500.25,745.75,NA
2020-04-12 15:00:00,12.00,43.50,8.35,23.25,19.17,8.80,7.80,0.11,15.25,0.92,4.15,0.22,NA,NA,NA,32.25,67.50,3.48,143.50,0.00,0.00,355.75,745.50,NA
2020-04-12 16:00:00,6.00,33.25,6.88,17.78,15.05,8.80,3.52,0.11,21.25,0.72,3.60,0.00,NA,NA,NA,32.33,67.00,2.90,152.50,0.00,0.00,182.50,746.25,NA
2020-04-12 17:00:00,8.25,28.75,6.55,17.52,14.65,8.45,0.10,0.11,28.42,0.85,2.92,0.08,NA,NA,NA,29.88,72.50,3.10,174.75,0.00,0.00,34.50,747.00,NA
2020-04-12 18:00:00,19.50,56.50,7.15,29.28,21.40,5.67,7.85,0.11,16.67,1.92,2.72,0.32,NA,NA,NA,28.88,74.00,2.12,204.50,0.00,0.00,6.25,747.00,NA
2020-04-12 19:00:00,23.50,79.00,12.40,33.60,27.95,5.20,8.25,0.11,6.25,6.70,9.15,3.05,NA,NA,NA,28.05,76.50,3.60,241.50,0.00,0.00,6.00,748.00,NA
2020-04-12 20:00:00,13.00,52.00,16.02,32.20,30.18,5.48,12.32,0.11,6.90,4.72,8.48,3.05,NA,NA,NA,27.58,78.50,2.85,240.25,0.00,0.00,6.75,747.50,NA
2020-04-12 21:00:00,13.00,52.25,20.90,35.60,35.95,4.90,16.08,0.11,4.57,3.50,6.90,2.20,NA,NA,NA,27.38,79.50,2.48,243.25,0.00,0.00,7.00,747.00,NA
2020-04-12 22:00:00,18.50,48.50,23.68,35.25,38.00,7.30,18.10,0.11,7.02,4.72,9.58,3.12,NA,NA,NA,26.98,80.50,2.10,254.50,0.00,0.00,7.00,747.00,NA
2020-04-12 23:00:00,8.00,35.00,23.25,33.85,36.95,8.62,15.92,0.11,6.28,3.55,8.15,2.30,NA,NA,NA,26.48,81.50,1.85,255.50,0.00,0.00,7.00,747.00,NA
2020-04-13 00:00:00,12.75,46.75,17.15,29.68,29.75,8.93,7.30,0.11,8.48,2.88,7.25,1.80,NA,NA,NA,26.20,82.00,2.12,230.50,0.00,0.00,7.00,747.25,NA
2020-04-13 01:00:00,19.25,64.75,12.68,24.18,23.18,8.52,NA,0.11,9.80,2.85,6.15,1.67,NA,NA,NA,26.40,81.25,2.38,231.50,0.00,0.00,7.00,747.00,NA
2020-04-13 02:00:00,19.50,48.50,13.75,27.10,25.60,6.92,NA,0.11,4.90,2.78,6.12,1.68,NA,NA,NA,25.45,82.50,2.45,265.25,0.00,0.00,7.00,747.00,NA
2020-04-13 03:00:00,12.25,44.00,13.38,25.12,24.22,7.38,NA,0.11,11.92,2.22,6.05,0.80,NA,NA,NA,24.60,82.25,2.17,262.75,0.00,0.00,7.00,746.75,NA
2020-04-13 04:00:00,19.25,37.50,14.55,29.95,27.72,6.42,0.68,0.11,7.12,1.95,6.60,0.72,NA,NA,NA,24.35,81.75,2.52,259.00,0.00,0.00,7.00,746.00,NA
2020-04-13 05:00:00,13.50,48.00,19.95,31.70,33.05,5.68,2.20,0.11,6.48,2.22,7.65,0.82,NA,NA,NA,24.42,80.25,2.75,259.00,0.00,0.00,7.75,746.00,NA
2020-04-13 06:00:00,21.50,57.25,19.15,31.18,32.10,6.12,4.20,0.11,5.35,2.55,8.50,0.82,NA,NA,NA,25.05,79.75,3.42,266.25,0.00,0.00,66.75,746.50,NA
2020-04-13 07:00:00,24.25,60.75,20.92,31.38,33.72,5.25,6.05,0.11,6.18,2.68,8.88,0.98,NA,NA,NA,26.85,77.00,2.52,254.75,0.00,0.00,181.50,747.50,NA
2020-04-13 08:00:00,28.25,73.25,25.05,38.67,40.92,5.35,4.07,0.11,10.12,3.80,17.12,1.50,NA,NA,NA,30.12,69.00,2.15,257.25,0.00,0.00,340.50,748.75,NA
2020-04-13 09:00:00,32.25,89.25,13.00,43.12,33.50,6.55,1.90,0.11,30.40,4.92,23.02,2.30,NA,NA,NA,33.85,61.50,1.82,230.75,0.00,0.00,455.75,749.00,NA
2020-04-13 10:00:00,42.00,99.00,9.85,35.42,26.85,7.12,NA,0.11,40.52,5.48,18.17,3.20,NA,NA,NA,34.20,60.50,2.78,131.50,0.00,0.00,556.50,748.25,NA
2020-04-13 11:00:00,42.00,99.00,8.55,26.10,20.85,7.95,NA,0.11,27.52,3.68,10.75,1.65,NA,NA,NA,32.55,65.50,3.65,143.50,0.00,0.00,604.75,748.00,NA
2020-04-13 12:00:00,20.75,61.75,8.80,29.45,22.82,6.38,7.50,0.11,29.98,2.02,5.80,0.88,NA,NA,NA,34.17,63.00,3.10,146.00,0.00,0.00,612.75,746.75,NA
2020-04-13 13:00:00,15.00,60.75,10.35,32.65,25.80,6.92,10.45,0.11,19.53,1.45,4.47,0.72,NA,NA,NA,34.78,64.00,3.38,150.25,0.00,0.00,569.50,745.75,NA
2020-04-13 14:00:00,9.00,51.00,11.25,31.42,25.88,7.60,11.05,0.11,17.75,1.42,4.22,0.65,NA,NA,NA,33.70,64.50,3.60,147.00,0.00,0.00,482.75,744.50,NA
2020-04-13 15:00:00,12.50,46.75,10.88,27.05,23.25,8.68,11.08,0.11,20.90,1.85,4.28,0.52,NA,NA,NA,34.22,63.50,3.12,134.75,0.00,0.00,351.75,744.00,NA
2020-04-13 16:00:00,7.75,53.00,7.20,20.75,16.90,9.25,6.60,0.11,26.00,2.17,4.15,0.35,NA,NA,NA,33.62,64.00,2.20,137.75,0.00,0.00,174.50,745.00,NA
2020-04-13 17:00:00,11.50,66.25,7.38,25.08,19.38,7.40,4.68,0.11,24.62,1.88,3.75,0.52,NA,NA,NA,32.20,66.25,1.85,167.50,0.00,0.00,51.00,746.00,NA
2020-04-13 18:00:00,31.25,137.50,9.35,37.62,27.58,5.72,8.62,0.11,16.00,6.80,5.38,0.98,NA,NA,NA,30.52,68.75,1.90,179.75,0.00,0.00,6.25,746.25,NA
2020-04-13 19:00:00,44.50,163.75,10.18,35.58,27.18,6.50,4.30,0.11,11.98,9.30,6.20,1.27,NA,NA,NA,28.98,73.50,2.45,239.00,0.00,0.00,6.00,747.00,NA
2020-04-13 20:00:00,23.00,101.25,11.60,32.70,26.82,6.28,5.15,0.11,9.70,5.92,5.05,1.12,NA,NA,NA,28.08,77.50,2.97,260.25,0.00,0.00,6.50,747.00,NA
2020-04-13 21:00:00,8.50,41.50,13.75,32.90,28.65,5.43,7.90,0.11,6.88,3.32,4.12,0.90,NA,NA,NA,27.60,79.75,3.05,255.25,0.00,0.00,7.00,747.00,NA
2020-04-13 22:00:00,12.00,41.25,20.60,36.00,35.85,5.62,9.80,0.11,5.65,2.10,3.95,0.75,NA,NA,NA,27.20,80.75,2.48,264.00,0.00,0.00,7.00,747.00,NA
2020-04-13 23:00:00,18.00,45.00,22.35,37.00,37.85,6.55,13.30,0.11,5.30,1.80,4.28,0.78,NA,NA,NA,26.90,81.75,1.65,256.75,0.00,0.00,7.00,746.25,NA
2020-04-14 00:00:00,16.50,55.50,19.35,31.12,32.28,8.40,5.48,0.11,6.85,2.62,7.38,1.80,NA,NA,NA,26.38,82.25,1.95,265.25,0.00,0.00,7.00,747.00,NA
2020-04-14 01:00:00,12.00,69.00,17.60,30.28,30.40,7.18,NA,0.11,5.60,2.50,7.22,1.60,NA,NA,NA,26.20,83.00,2.07,254.00,0.00,0.00,7.00,747.00,NA
2020-04-14 02:00:00,10.25,42.25,17.73,28.10,29.35,8.00,NA,0.11,5.35,1.85,5.30,0.90,NA,NA,NA,25.88,83.75,2.08,251.00,0.00,0.00,7.00,747.00,NA
2020-04-14 03:00:00,13.00,56.25,14.85,23.42,24.52,7.60,NA,0.11,14.40,2.17,6.20,0.57,NA,NA,NA,25.20,84.50,2.35,258.75,0.00,0.00,7.00,747.00,NA
2020-04-14 04:00:00,19.00,42.00,18.15,27.85,29.58,5.85,NA,0.11,5.22,2.45,7.48,0.57,NA,NA,NA,24.68,85.00,1.90,244.50,0.00,0.00,7.00,746.00,NA
2020-04-14 05:00:00,19.00,51.00,21.05,31.42,33.83,5.75,NA,0.11,6.05,2.75,7.70,0.70,NA,NA,NA,24.35,84.50,2.55,249.75,0.00,0.00,7.50,746.00,NA
2020-04-14 06:00:00,17.50,49.25,21.15,29.52,32.90,6.98,1.98,0.11,6.22,2.82,7.98,0.75,NA,NA,NA,24.88,83.25,2.05,246.25,0.00,0.00,57.00,746.50,NA
2020-04-14 07:00:00,12.50,59.50,24.75,32.15,37.25,5.75,1.45,0.11,5.55,2.90,10.55,1.02,NA,NA,NA,26.72,79.50,2.47,258.75,0.00,0.00,187.50,747.50,NA
2020-04-14 08:00:00,17.25,74.25,27.32,41.50,44.25,3.42,3.78,0.11,13.65,3.88,17.62,1.95,NA,NA,NA,30.92,70.75,1.20,213.75,0.00,0.00,328.00,748.50,NA
2020-04-14 09:00:00,33.50,102.50,13.72,41.40,33.15,7.80,0.80,0.11,27.60,5.32,18.02,3.42,NA,NA,NA,33.12,67.75,1.88,147.00,0.00,0.00,427.75,749.00,NA
2020-04-14 10:00:00,32.50,101.25,8.93,25.10,20.58,9.10,NA,0.11,25.40,4.57,12.60,2.65,NA,NA,NA,32.12,70.00,3.52,145.00,0.00,0.00,525.00,748.75,NA
2020-04-14 11:00:00,25.50,67.00,7.25,18.90,15.95,8.65,NA,0.11,33.92,2.32,6.15,1.12,NA,NA,NA,31.65,70.50,4.12,153.50,0.00,0.00,577.75,748.00,NA
2020-04-14 12:00:00,25.25,66.50,8.82,27.35,21.72,5.40,6.35,0.11,18.60,1.80,3.90,0.65,NA,NA,NA,32.08,68.75,4.42,147.25,0.00,0.00,573.75,746.75,NA
2020-04-14 13:00:00,20.00,56.00,9.02,28.58,22.55,6.28,5.85,0.11,15.58,1.52,3.25,0.57,NA,NA,NA,32.83,67.50,3.92,144.75,0.00,0.00,543.75,746.00,NA
2020-04-14 14:00:00,9.00,41.75,10.18,27.22,22.75,6.88,6.22,0.11,15.70,0.90,3.00,0.32,NA,NA,NA,32.12,70.00,4.12,145.75,0.00,0.00,447.25,745.00,NA
2020-04-14 15:00:00,5.75,37.25,10.42,26.65,22.65,7.52,7.38,0.11,14.10,0.55,3.05,0.22,NA,NA,NA,32.68,68.00,3.32,150.25,0.00,0.00,303.75,745.00,NA
2020-04-14 16:00:00,5.00,44.00,8.15,19.15,16.80,9.28,4.15,0.11,21.42,0.65,3.32,0.00,NA,NA,NA,30.98,71.00,3.52,147.75,0.00,0.00,107.00,746.00,NA
2020-04-14 17:00:00,21.75,54.25,7.08,18.82,15.75,8.88,NA,0.11,18.75,1.35,3.12,0.32,NA,NA,NA,29.52,72.75,2.75,170.25,0.00,0.00,28.00,747.00,NA
2020-04-14 18:00:00,19.25,75.50,7.75,26.75,20.52,7.05,7.00,0.11,15.00,4.80,3.32,0.48,NA,NA,NA,29.08,70.50,2.52,179.50,0.00,0.00,6.25,748.00,NA
2020-04-14 19:00:00,32.75,120.75,11.30,35.17,27.90,5.32,10.30,0.11,12.52,7.85,4.40,0.75,NA,NA,NA,28.67,71.50,2.40,215.25,0.00,0.00,6.00,748.00,NA
2020-04-14 20:00:00,35.00,153.00,13.42,32.75,28.38,6.68,10.00,0.11,9.80,5.98,4.65,0.98,NA,NA,NA,28.02,74.75,2.72,242.00,0.00,0.00,6.00,748.00,NA
2020-04-14 21:00:00,20.00,57.50,15.42,34.30,30.80,6.22,14.42,0.11,8.65,2.88,3.75,0.72,NA,NA,NA,27.42,76.50,2.38,242.00,0.00,0.00,6.00,748.00,NA
2020-04-14 22:00:00,15.00,58.00,17.90,35.12,33.22,6.15,15.85,0.11,6.38,2.03,3.95,0.70,NA,NA,NA,27.12,78.00,2.58,237.75,0.00,0.00,6.00,748.00,NA
2020-04-14 23:00:00,22.00,51.00,17.15,32.70,31.32,6.62,15.30,0.11,7.28,2.05,4.85,0.85,NA,NA,NA,26.68,79.50,2.42,238.75,0.00,0.00,6.50,748.00,NA
2020-04-15 00:00:00,16.50,49.50,13.98,28.20,26.38,7.42,6.68,0.11,8.43,2.12,5.75,0.92,NA,NA,NA,26.20,80.25,2.25,237.50,0.00,0.00,6.50,748.75,NA
2020-04-15 01:00:00,15.25,52.75,13.10,29.72,26.48,6.88,0.80,0.11,8.35,2.25,6.07,1.18,NA,NA,NA,26.08,81.00,2.08,238.75,0.00,0.00,6.25,749.00,NA
2020-04-15 02:00:00,15.50,60.75,12.78,30.40,26.55,7.00,0.30,0.11,8.75,2.78,6.88,1.75,NA,NA,NA,26.00,81.00,1.98,241.50,0.00,0.00,6.50,749.00,NA
2020-04-15 03:00:00,16.25,67.75,12.85,30.42,26.65,6.98,NA,0.11,14.38,3.38,8.02,2.62,NA,NA,NA,25.80,82.00,2.38,240.50,0.00,0.00,6.75,748.50,NA
2020-04-15 04:00:00,23.50,63.25,15.52,29.52,28.32,7.45,0.40,0.11,7.40,3.10,7.82,2.60,NA,NA,NA,25.28,82.75,1.95,243.25,0.00,0.00,6.50,748.00,NA
2020-04-15 05:00:00,24.75,57.75,17.85,30.62,30.80,7.32,0.70,0.11,7.38,2.45,8.68,1.50,NA,NA,NA,24.68,83.25,2.30,257.00,0.00,0.00,7.50,748.00,NA
2020-04-15 06:00:00,24.00,48.50,18.70,31.92,32.20,5.85,2.70,0.11,5.70,2.08,8.50,1.18,NA,NA,NA,25.02,82.75,3.05,259.00,0.00,0.00,59.00,748.50,NA
2020-04-15 07:00:00,23.25,52.25,18.77,32.98,32.83,5.18,3.75,0.11,5.68,1.95,8.75,1.12,NA,NA,NA,26.62,80.00,2.85,263.50,0.00,0.00,178.50,749.00,NA
2020-04-15 08:00:00,21.25,59.00,17.15,30.05,29.95,5.35,1.55,0.11,8.62,2.45,14.90,1.10,NA,NA,NA,29.28,71.25,3.03,260.00,0.00,0.00,322.00,750.00,NA
2020-04-15 09:00:00,22.25,62.50,12.62,31.58,27.05,5.78,0.70,0.11,14.48,2.25,10.00,1.20,NA,NA,NA,33.17,61.00,2.30,239.00,0.00,0.00,450.25,750.00,NA
2020-04-15 10:00:00,23.00,73.75,10.50,29.98,24.50,8.55,2.00,0.11,29.88,2.53,9.78,1.27,NA,NA,NA,34.80,61.00,2.50,140.75,0.00,0.00,537.50,750.00,NA
2020-04-15 11:00:00,22.00,73.25,7.55,21.90,17.75,9.15,NA,0.11,23.72,2.00,6.85,1.15,NA,NA,NA,32.62,64.75,4.32,148.25,0.00,0.00,583.50,749.25,NA
2020-04-15 12:00:00,19.25,61.75,8.88,34.25,25.42,2.70,7.10,0.11,19.48,1.38,4.97,0.68,NA,NA,NA,33.28,63.50,4.00,153.00,0.00,0.00,582.25,747.75,NA
2020-04-15 13:00:00,17.75,50.75,8.88,35.85,26.30,3.15,7.10,0.11,20.00,1.12,4.57,0.52,NA,NA,NA,32.08,65.50,5.08,154.00,0.00,0.00,542.25,746.50,NA
2020-04-15 14:00:00,13.25,45.25,9.50,35.50,26.62,2.95,8.05,0.11,20.48,0.85,3.32,0.43,NA,NA,NA,31.82,67.25,5.22,155.00,0.00,0.00,450.00,745.75,NA
2020-04-15 15:00:00,18.00,41.50,10.23,36.30,27.60,3.25,8.82,0.11,17.77,0.75,3.10,0.38,NA,NA,NA,32.95,64.00,3.80,150.75,0.00,0.00,321.00,745.00,NA
2020-04-15 16:00:00,11.00,43.25,7.62,28.22,21.25,4.60,6.55,0.11,21.02,0.75,3.25,0.08,NA,NA,NA,31.88,64.75,3.60,163.00,0.00,0.00,173.25,746.00,NA
2020-04-15 17:00:00,11.25,36.75,6.45,27.10,19.68,4.65,1.10,0.11,29.12,0.75,2.72,0.30,NA,NA,NA,31.12,61.50,2.15,183.25,0.00,0.00,46.25,746.75,NA
2020-04-15 18:00:00,24.75,72.75,8.32,32.40,24.02,4.28,8.75,0.11,17.55,2.35,2.85,0.45,NA,NA,NA,29.92,66.00,2.28,201.25,0.00,0.00,6.00,747.00,NA
2020-04-15 19:00:00,39.25,203.00,20.45,39.72,37.75,3.70,15.82,0.11,7.05,8.28,4.90,0.85,NA,NA,NA,28.90,72.00,2.30,201.25,0.00,0.00,6.00,748.00,NA
2020-04-15 20:00:00,49.00,317.00,25.00,39.83,41.50,3.40,14.10,0.11,8.28,6.02,4.10,0.82,NA,NA,NA,28.25,74.75,2.48,222.75,0.00,0.00,6.00,748.00,NA
2020-04-15 21:00:00,17.00,68.00,20.25,40.80,38.17,3.22,13.08,0.11,8.72,4.70,8.02,3.58,NA,NA,NA,27.92,74.25,2.60,218.25,0.00,0.00,6.00,747.50,NA
2020-04-15 22:00:00,15.75,45.00,18.30,41.10,36.75,3.15,13.80,0.11,12.20,3.65,7.98,4.05,NA,NA,NA,27.92,75.00,2.62,214.25,0.00,0.00,6.00,747.50,NA
2020-04-15 23:00:00,21.00,39.00,18.85,40.75,37.00,3.25,16.15,0.11,8.40,3.30,8.05,3.80,NA,NA,NA,27.55,77.00,2.35,232.00,0.00,0.00,6.00,747.00,NA
2020-04-16 00:00:00,16.00,51.50,19.18,34.52,33.98,3.95,10.15,0.11,7.00,3.40,10.12,4.03,NA,NA,NA,26.48,78.50,2.95,251.50,0.00,0.00,6.00,747.00,NA
2020-04-16 01:00:00,17.25,50.25,15.48,30.30,28.70,4.07,NA,0.11,8.67,2.12,7.55,1.85,NA,NA,NA,25.72,79.75,2.85,255.25,0.00,0.00,6.00,747.00,NA
2020-04-16 02:00:00,21.00,51.00,13.80,30.58,27.52,4.12,NA,0.11,7.25,1.55,6.48,0.90,NA,NA,NA,25.10,81.00,2.88,261.25,0.00,0.00,6.50,747.00,NA
2020-04-16 03:00:00,20.25,48.25,12.02,26.58,23.88,7.70,NA,0.11,8.60,2.00,7.25,0.70,NA,NA,NA,24.40,82.00,1.80,240.75,0.00,0.00,6.00,747.00,NA
2020-04-16 04:00:00,24.25,54.75,17.08,31.82,30.80,7.60,NA,0.11,5.42,2.47,8.15,0.72,NA,NA,NA,24.10,81.50,1.75,252.50,0.00,0.00,7.00,747.00,NA
2020-04-16 05:00:00,26.25,62.25,20.82,36.00,36.10,7.85,NA,0.11,6.08,2.80,9.25,1.05,NA,NA,NA,24.32,81.50,1.62,254.25,0.00,0.00,6.75,747.00,NA
2020-04-16 06:00:00,29.00,62.00,25.18,38.95,41.20,7.12,4.97,0.11,5.55,2.85,8.82,1.38,NA,NA,NA,25.10,81.75,2.00,267.75,0.00,0.00,52.00,747.00,NA
2020-04-16 07:00:00,26.00,68.00,21.35,36.25,36.70,4.95,8.30,0.11,18.65,1.55,4.40,0.85,NA,NA,NA,26.58,79.75,2.78,241.25,0.00,0.00,162.25,747.00,NA
2020-04-16 08:00:00,24.00,74.00,12.12,45.38,33.98,4.18,NA,0.11,19.05,7.43,16.18,8.32,NA,NA,NA,30.15,68.25,2.98,229.25,0.00,0.00,323.75,748.00,NA
2020-04-16 09:00:00,27.25,77.50,7.25,43.10,28.85,4.70,3.95,0.11,38.53,6.12,15.75,8.72,NA,NA,NA,33.15,58.50,2.72,232.25,0.00,0.00,436.75,749.00,NA
2020-04-16 10:00:00,34.00,85.00,7.02,39.03,26.48,5.05,NA,0.11,47.78,5.58,16.48,8.95,NA,NA,NA,36.38,50.75,2.33,223.00,0.00,0.00,530.00,749.00,NA
2020-04-16 11:00:00,29.00,85.25,7.10,35.10,24.40,6.30,NA,0.11,34.95,4.40,12.55,6.52,NA,NA,NA,36.45,56.75,3.15,147.75,0.00,0.00,569.00,748.50,NA
2020-04-16 12:00:00,24.00,96.50,8.95,31.65,24.10,6.00,7.65,0.11,21.98,3.22,6.40,2.47,NA,NA,NA,34.78,60.00,3.75,158.25,0.00,0.00,570.50,747.50,NA
2020-04-16 13:00:00,20.25,85.25,8.80,33.33,24.90,7.95,10.65,0.11,21.28,2.33,4.82,1.50,NA,NA,NA,33.50,59.50,4.32,149.75,0.00,0.00,540.50,745.75,NA
2020-04-16 14:00:00,9.00,50.50,8.85,38.85,27.85,7.85,13.95,0.11,20.55,1.35,3.48,1.05,NA,NA,NA,35.00,53.50,4.25,167.00,0.00,0.00,446.25,745.00,NA
2020-04-16 15:00:00,16.75,62.00,11.35,42.88,32.05,8.30,15.75,0.11,18.67,1.68,3.38,0.92,NA,NA,NA,34.52,61.00,3.47,158.50,0.00,0.00,319.50,744.00,NA
2020-04-16 16:00:00,14.00,68.00,11.55,40.17,30.80,8.02,17.60,0.11,14.70,1.65,3.55,0.90,NA,NA,NA,33.00,66.75,2.72,157.75,0.00,0.00,172.00,744.25,NA
2020-04-16 17:00:00,18.50,86.75,9.40,33.70,25.55,7.68,13.75,0.11,13.10,3.20,3.78,0.68,NA,NA,NA,30.95,69.50,2.90,170.00,0.00,0.00,46.50,745.50,NA
2020-04-16 18:00:00,25.00,129.00,12.62,37.10,30.00,6.70,5.45,0.11,11.20,7.40,4.50,0.75,NA,NA,NA,29.20,72.00,2.35,208.50,0.00,0.00,6.00,746.75,NA
2020-04-16 19:00:00,27.00,144.75,10.25,37.12,28.10,7.30,NA,0.11,11.23,5.55,6.07,2.05,NA,NA,NA,28.70,74.00,2.48,228.50,0.00,0.00,6.00,747.25,NA
2020-04-16 20:00:00,16.50,102.00,13.12,37.78,30.78,5.80,1.40,0.11,7.12,3.95,6.38,2.48,NA,NA,NA,28.58,75.50,1.92,204.00,0.00,0.00,6.00,748.00,NA
