Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-06-13 22:00:00,24.75,52.50,25.35,32.15,37.70,22.43,15.82,0.58,3.92,2.58,11.25,3.22,NA,NA,NA,29.92,68.50,1.80,273.25,0.00,0.00,7.00,744.75,0.00
2022-06-13 23:00:00,24.00,69.00,23.87,34.70,37.87,22.10,17.10,0.55,3.77,2.30,13.10,2.97,NA,NA,NA,29.43,69.67,1.73,271.00,0.00,0.00,7.00,744.00,0.00
2022-06-14 00:00:00,24.75,95.00,21.52,37.70,37.53,21.98,15.58,0.25,4.25,2.02,15.90,2.42,NA,NA,NA,29.52,67.25,1.40,258.75,0.00,0.00,7.00,743.75,0.00
2022-06-14 01:00:00,26.75,73.25,20.15,38.25,36.70,19.47,13.08,0.24,4.68,2.28,24.60,2.02,NA,NA,NA,30.00,69.50,1.52,267.00,0.00,0.00,7.00,743.75,0.00
2022-06-14 02:00:00,56.75,115.25,9.92,53.38,36.42,12.92,11.30,0.27,7.55,2.10,28.22,1.38,NA,NA,NA,29.82,73.00,0.90,263.50,0.00,0.00,7.00,744.00,0.00
2022-06-14 03:00:00,60.67,123.33,8.27,47.10,31.77,17.70,10.80,0.24,42.23,2.50,41.60,0.90,NA,NA,NA,29.57,78.00,0.67,249.67,0.00,0.00,7.00,744.00,0.00
2022-06-14 04:00:00,45.75,95.25,14.48,44.18,35.25,14.23,10.58,0.25,9.00,2.50,45.00,0.72,NA,NA,NA,29.32,79.00,1.78,269.00,0.00,0.00,7.00,744.00,0.00
2022-06-14 05:00:00,45.00,103.50,17.38,34.45,32.47,16.25,11.15,0.27,3.72,2.72,44.55,0.92,NA,NA,NA,29.12,80.00,2.32,282.25,0.00,0.00,12.25,744.00,0.00
2022-06-14 06:00:00,48.00,86.00,14.95,31.35,28.82,19.10,14.50,0.24,3.50,2.68,37.57,1.00,NA,NA,NA,29.88,77.00,2.12,284.25,0.00,0.00,88.00,744.00,0.00
2022-06-14 07:00:00,41.50,102.00,15.98,33.33,30.72,19.85,13.92,0.33,3.78,3.30,36.60,1.05,NA,NA,NA,32.28,70.50,2.25,291.25,0.00,0.00,156.75,745.00,0.00
2022-06-14 08:00:00,22.00,101.00,21.78,34.25,35.90,22.42,13.85,0.54,4.15,4.05,36.05,1.35,NA,NA,NA,34.88,65.25,1.90,289.75,0.00,0.00,299.50,744.25,0.00
2022-06-14 09:00:00,36.00,94.25,21.08,43.98,40.50,21.35,12.90,0.61,4.25,3.32,29.40,1.90,NA,NA,NA,38.17,60.50,1.85,291.00,0.00,0.00,356.75,745.00,0.00
2022-06-14 10:00:00,35.50,104.75,14.98,40.12,33.52,20.95,12.05,1.18,4.55,2.82,26.90,1.95,NA,NA,NA,40.48,55.25,2.07,279.00,0.00,0.00,479.50,745.00,0.00
2022-06-14 11:00:00,36.50,102.00,12.15,39.15,30.70,19.30,12.05,0.68,32.85,2.55,22.98,2.35,NA,NA,NA,41.80,56.75,1.92,243.00,0.00,0.00,510.25,744.75,0.02
2022-06-14 12:00:00,42.50,140.25,18.60,30.40,32.50,14.20,14.60,0.30,5.62,3.28,12.82,1.85,NA,NA,NA,39.50,61.50,3.25,265.00,0.00,0.00,507.75,744.00,-0.08
2022-06-14 13:00:00,35.75,131.25,10.58,28.22,23.62,18.00,13.55,0.21,4.75,3.25,10.98,1.83,NA,NA,NA,38.22,64.00,3.90,269.25,0.00,0.00,464.50,743.50,-0.12
2022-06-14 14:00:00,30.00,105.50,10.75,28.30,23.78,19.50,13.40,0.17,4.20,3.10,8.80,1.72,NA,NA,NA,37.75,65.75,3.70,263.75,0.00,0.00,390.25,742.50,-0.10
2022-06-14 15:00:00,25.67,78.33,19.60,30.77,32.27,16.23,15.73,0.26,3.43,2.27,7.30,1.43,NA,NA,NA,36.83,69.67,3.47,262.67,0.00,0.00,294.33,741.33,-0.13
2022-06-14 16:00:00,13.25,59.75,15.72,27.33,27.30,16.10,13.62,0.00,3.70,1.55,6.15,1.50,NA,NA,NA,35.35,72.50,3.05,274.75,0.00,0.00,145.50,742.00,-0.12
2022-06-14 17:00:00,32.00,85.00,16.47,38.97,34.13,11.43,13.10,0.31,2.35,1.37,5.57,1.37,NA,NA,NA,33.83,74.33,1.53,263.00,0.00,0.00,12.00,742.67,-0.03
2022-06-14 18:00:00,57.75,132.00,14.20,40.58,33.10,15.82,14.90,0.63,12.10,2.45,8.20,1.85,NA,NA,NA,32.78,76.75,2.00,260.50,0.00,0.00,7.25,743.00,-0.05
2022-06-14 19:00:00,63.00,171.00,9.03,53.20,35.63,14.97,13.27,0.78,39.83,6.07,12.20,2.80,NA,NA,NA,31.93,79.00,1.20,264.00,0.00,0.00,7.00,744.00,-0.07
2022-06-14 20:00:00,69.00,137.00,7.88,56.80,36.62,13.15,12.18,0.71,31.55,5.18,12.35,3.58,NA,NA,NA,31.92,79.00,1.23,256.25,0.00,0.00,7.00,745.00,-0.05
2022-06-14 21:00:00,65.50,126.75,9.07,25.45,20.95,26.72,12.95,0.54,20.62,4.95,11.75,3.68,NA,NA,NA,31.48,80.50,2.07,255.75,0.00,0.00,7.00,744.50,-0.10
2022-06-14 22:00:00,58.50,109.50,9.02,25.48,20.92,20.92,12.85,0.34,5.93,4.18,9.85,3.03,NA,NA,NA,30.92,83.00,2.00,259.50,0.00,0.00,7.00,745.00,-0.10
2022-06-14 23:00:00,39.25,69.75,8.43,22.88,19.00,23.05,11.92,0.18,4.15,2.70,7.10,2.25,NA,NA,NA,30.85,84.00,1.72,258.25,0.00,0.00,7.00,744.50,-0.10
2022-06-15 00:00:00,28.67,71.33,11.23,23.80,21.87,21.67,12.23,0.18,3.43,1.73,5.47,1.80,NA,NA,NA,30.57,84.00,1.80,258.33,0.00,0.00,7.00,744.00,-0.10
2022-06-15 01:00:00,26.50,73.50,8.07,26.30,20.55,22.00,8.80,0.18,3.92,1.35,4.40,1.35,NA,NA,NA,30.30,84.50,1.52,259.00,0.00,0.00,7.00,743.75,-0.05
2022-06-15 02:00:00,36.33,97.67,6.73,40.93,27.23,17.23,7.47,0.50,6.50,1.43,3.83,1.47,NA,NA,NA,30.33,84.00,1.30,267.33,0.00,0.00,7.00,744.00,-0.03
2022-06-15 03:00:00,39.75,126.00,3.98,47.47,28.48,17.60,5.95,1.02,42.40,1.20,2.68,0.68,NA,NA,NA,30.42,83.00,1.10,261.00,0.00,0.00,7.00,744.00,0.00
2022-06-15 04:00:00,36.00,113.50,6.45,20.20,15.95,24.80,6.80,0.62,21.90,1.55,3.18,0.62,NA,NA,NA,30.20,83.25,1.98,266.75,0.00,0.00,7.00,744.00,-0.10
2022-06-15 05:00:00,34.33,68.00,5.97,23.23,17.20,20.27,6.20,0.40,26.83,1.57,2.77,0.73,NA,NA,NA,30.07,84.00,1.60,265.67,0.00,0.00,14.00,744.67,-0.10
2022-06-15 06:00:00,31.50,69.25,13.37,27.78,25.68,18.55,14.42,0.27,3.85,1.62,3.22,0.80,NA,NA,NA,30.55,83.25,1.72,259.75,0.00,0.00,63.00,744.25,-0.05
2022-06-15 07:00:00,32.50,71.25,13.18,28.70,25.95,23.02,14.10,0.29,3.25,2.95,4.22,1.00,NA,NA,NA,32.20,79.50,2.02,259.00,0.00,0.00,139.00,744.00,-0.10
2022-06-15 08:00:00,31.00,78.75,14.55,29.58,27.58,21.50,13.15,0.33,3.42,4.97,5.88,1.50,NA,NA,NA,33.65,76.75,2.92,269.75,0.00,0.00,218.75,744.50,-0.12
2022-06-15 09:00:00,31.50,61.75,12.15,30.33,26.00,18.25,12.40,0.19,3.95,3.30,5.42,1.45,NA,NA,NA,34.10,76.25,3.58,265.75,0.00,0.00,266.00,745.00,-0.15
2022-06-15 10:00:00,29.25,63.25,11.25,27.80,23.92,16.18,12.45,0.64,4.10,2.05,5.05,1.37,NA,NA,NA,31.80,73.50,4.03,281.00,0.00,0.00,176.50,745.75,-0.08
2022-06-15 11:00:00,19.25,72.00,10.45,32.20,25.60,14.35,13.00,0.30,5.00,1.58,5.67,1.42,NA,NA,NA,32.60,70.00,4.15,287.75,0.00,0.00,526.75,745.75,0.00
2022-06-15 12:00:00,22.00,59.75,22.47,37.10,39.20,14.83,15.92,0.35,4.28,1.72,10.02,1.42,NA,NA,NA,37.95,60.50,2.65,274.25,0.00,0.00,506.75,745.00,-0.02
2022-06-15 13:00:00,21.50,80.50,8.85,35.67,26.20,17.15,15.05,0.32,4.88,2.20,12.23,1.92,NA,NA,NA,37.80,61.75,3.78,291.00,0.00,0.00,476.75,744.75,0.00
2022-06-15 14:00:00,26.50,62.00,10.65,26.32,22.65,20.05,14.60,0.33,6.88,2.15,12.48,1.80,NA,NA,NA,37.35,66.00,2.90,265.50,0.00,0.00,393.75,743.00,-0.10
2022-06-15 15:00:00,19.75,53.25,10.32,25.35,21.87,19.48,14.70,0.06,6.65,1.70,9.65,1.55,NA,NA,NA,34.60,71.50,3.35,253.00,0.00,0.00,293.25,742.00,0.02
2022-06-15 16:00:00,22.00,45.00,9.73,28.50,23.07,22.53,13.93,0.02,27.85,1.13,5.53,1.17,NA,NA,NA,34.07,72.33,2.83,244.33,0.00,0.00,161.33,742.00,0.03
2022-06-15 17:00:00,34.75,67.75,7.82,23.62,18.92,24.08,14.48,0.03,13.30,1.10,4.58,1.00,NA,NA,NA,32.28,76.00,2.72,252.75,0.00,0.00,56.50,742.75,-0.02
2022-06-15 18:00:00,42.00,75.67,6.80,40.27,26.97,15.37,12.83,0.28,34.17,1.20,4.63,1.07,NA,NA,NA,31.43,77.00,1.77,251.00,0.00,0.00,7.33,743.67,-0.07
2022-06-15 19:00:00,34.00,79.75,6.35,57.28,35.62,11.22,11.00,0.45,46.12,1.62,6.57,1.67,NA,NA,NA,31.60,76.00,0.95,197.50,0.00,0.00,7.00,744.75,0.00
2022-06-15 20:00:00,NA,112.00,5.10,36.78,23.67,21.20,14.27,0.50,50.22,1.90,9.45,2.35,NA,NA,NA,31.42,76.25,1.27,183.25,0.00,0.00,7.00,745.00,0.00
2022-06-15 21:00:00,NA,52.00,4.40,20.30,14.35,23.65,21.37,0.35,49.32,0.75,6.30,1.65,NA,NA,NA,30.95,79.25,1.15,223.00,0.00,0.00,7.00,746.00,0.00
2022-06-15 22:00:00,NA,49.25,13.18,22.30,22.58,19.67,23.85,0.34,28.25,0.75,3.98,0.98,NA,NA,NA,30.45,81.50,1.65,262.50,0.00,0.00,7.00,745.50,-0.10
2022-06-15 23:00:00,NA,41.00,11.07,14.23,16.57,25.50,22.70,0.19,12.70,1.37,5.33,1.37,NA,NA,NA,30.30,81.00,1.83,260.33,0.00,0.00,7.00,745.00,-0.10
2022-06-16 00:00:00,NA,28.00,10.87,16.10,17.43,22.57,16.77,0.24,4.13,1.17,4.00,1.00,NA,NA,NA,30.33,82.00,2.27,274.00,0.00,0.00,7.00,745.00,-0.10
2022-06-16 01:00:00,NA,35.50,10.95,18.00,18.50,20.82,10.45,0.22,15.13,0.75,2.60,0.68,NA,NA,NA,28.95,84.75,2.12,264.50,0.12,0.50,7.00,745.00,-0.08
2022-06-16 02:00:00,NA,31.25,8.98,30.38,23.48,17.20,8.40,0.22,3.10,0.62,2.30,0.60,NA,NA,NA,27.38,85.75,1.80,278.50,0.00,0.00,7.00,745.50,0.00
2022-06-16 03:00:00,NA,52.75,10.48,33.80,26.52,15.92,6.35,0.26,28.85,0.80,2.50,0.55,NA,NA,NA,27.80,86.00,1.92,271.75,0.00,0.00,7.00,745.75,0.00
2022-06-16 04:00:00,NA,56.25,15.42,28.42,27.70,15.48,5.63,0.24,5.78,1.58,8.95,0.70,NA,NA,NA,27.08,86.75,2.40,282.50,0.00,0.00,7.00,746.00,0.00
2022-06-16 05:00:00,NA,38.25,9.30,32.02,24.55,18.02,5.78,0.28,22.45,1.90,20.85,0.62,NA,NA,NA,26.50,87.00,1.50,270.00,0.00,0.00,9.00,745.75,0.00
2022-06-16 06:00:00,NA,38.33,16.30,41.30,35.23,15.53,13.13,0.35,18.60,1.40,15.80,0.70,NA,NA,NA,28.00,84.67,1.07,272.67,0.00,0.00,90.00,745.33,0.00
2022-06-16 07:00:00,NA,77.00,20.88,34.80,35.52,24.48,14.20,0.73,3.48,1.55,15.52,0.82,NA,NA,NA,31.20,79.00,1.50,250.25,0.00,0.00,206.00,745.00,-0.02
2022-06-16 08:00:00,NA,125.00,22.23,33.57,35.90,22.57,12.67,0.79,3.83,2.70,14.83,1.03,NA,NA,NA,32.40,76.00,2.13,278.67,0.00,0.00,241.67,746.00,0.00
2022-06-16 09:00:00,NA,102.00,24.68,31.92,37.05,23.92,15.08,0.70,4.28,3.22,15.77,1.65,NA,NA,NA,35.92,68.00,2.20,256.25,0.00,0.00,400.00,745.00,-0.08
2022-06-16 10:00:00,NA,77.25,13.45,25.68,24.58,18.50,16.55,0.65,5.07,2.42,12.58,1.78,NA,NA,NA,35.67,67.25,3.32,256.25,0.00,0.00,421.75,745.25,-0.05
2022-06-16 11:00:00,5.00,54.00,11.45,25.25,22.75,14.45,10.15,0.00,3.90,1.85,7.93,1.33,NA,NA,NA,35.20,66.75,4.30,264.25,0.00,0.00,445.75,745.50,-0.08
2022-06-16 12:00:00,9.00,45.33,20.87,23.50,30.67,9.53,15.00,0.32,4.10,1.13,5.23,1.07,NA,NA,NA,34.70,68.33,3.87,268.00,0.00,0.00,402.67,745.00,-0.10
2022-06-16 13:00:00,17.00,43.50,8.22,18.58,16.58,10.82,13.80,0.27,3.80,1.12,4.60,1.00,NA,NA,NA,34.30,70.00,4.15,274.00,0.00,0.00,399.25,745.00,-0.10
2022-06-16 14:00:00,14.00,33.00,8.38,20.50,17.73,13.18,13.68,0.28,10.48,0.92,3.40,0.72,NA,NA,NA,34.80,70.50,3.32,273.75,0.00,0.00,424.50,744.25,-0.05
2022-06-16 15:00:00,4.50,24.75,10.02,20.80,19.25,15.85,14.95,0.18,4.70,0.75,3.38,0.73,NA,NA,NA,34.22,72.75,3.53,272.25,0.00,0.00,296.50,743.75,-0.10
2022-06-16 16:00:00,2.75,26.50,10.60,22.05,20.32,15.02,15.05,0.14,3.75,0.62,3.22,0.60,NA,NA,NA,33.17,76.00,3.28,278.50,0.00,0.00,153.25,743.00,-0.15
2022-06-16 17:00:00,5.50,26.50,11.65,21.92,21.13,16.65,15.25,0.15,2.97,0.77,3.53,0.60,NA,NA,NA,31.90,79.00,3.05,282.50,0.00,0.00,30.75,743.25,-0.12
2022-06-16 18:00:00,15.00,30.67,11.87,20.90,20.77,16.50,12.53,0.20,3.10,0.80,4.83,0.70,NA,NA,NA,30.97,80.00,1.23,283.33,0.00,0.00,5.67,744.33,-0.13
2022-06-16 19:00:00,12.50,30.75,11.38,20.70,20.25,14.68,6.28,0.20,4.25,0.90,5.03,0.85,NA,NA,NA,30.38,81.00,0.30,280.25,0.00,0.00,4.00,745.50,-0.10
2022-06-16 20:00:00,10.25,35.00,10.40,24.78,21.65,15.42,5.20,0.39,14.27,1.02,4.65,1.08,NA,NA,NA,30.35,81.75,0.30,286.75,0.00,0.00,4.25,746.00,-0.05
2022-06-16 21:00:00,9.25,43.50,14.78,32.15,29.10,13.62,6.28,0.44,11.05,1.20,5.52,1.45,NA,NA,NA,29.42,81.25,0.30,282.25,0.00,0.00,4.75,746.50,0.00
2022-06-16 22:00:00,13.25,53.50,16.82,45.70,37.98,15.22,7.38,0.66,6.30,1.62,7.43,1.90,NA,NA,NA,29.02,82.25,0.30,267.25,0.50,2.00,4.50,746.25,0.00
2022-06-16 23:00:00,14.00,61.00,21.20,29.67,33.03,20.97,7.10,0.39,3.43,1.80,7.80,2.00,NA,NA,NA,27.17,85.00,0.30,273.67,3.00,9.00,5.00,746.00,-0.07
2022-06-17 00:00:00,NA,46.25,13.58,43.30,34.10,19.00,12.92,0.40,6.50,1.70,6.10,1.55,NA,NA,NA,27.05,86.75,0.30,271.25,0.00,0.00,5.00,746.00,0.00
2022-06-17 01:00:00,NA,103.75,15.50,52.80,40.67,19.70,12.50,0.34,11.27,1.78,5.43,1.42,NA,NA,NA,27.55,87.00,0.30,276.00,0.00,0.00,5.00,745.00,0.00
2022-06-17 02:00:00,NA,120.00,17.02,39.83,35.03,23.00,10.80,0.28,2.80,1.75,6.80,1.42,NA,NA,NA,27.50,87.75,0.30,274.00,0.25,1.00,5.25,745.00,-0.02
2022-06-17 03:00:00,NA,62.75,13.70,31.87,28.08,20.25,8.38,0.29,28.33,1.70,10.72,1.23,NA,NA,NA,26.50,88.00,0.30,271.50,0.25,1.00,5.25,745.00,0.00
2022-06-17 04:00:00,NA,59.50,17.12,32.33,31.10,16.88,8.52,0.31,2.80,1.87,6.48,0.88,NA,NA,NA,26.65,88.00,0.30,279.25,0.00,0.00,5.75,745.00,0.00
2022-06-17 05:00:00,NA,54.75,14.00,36.78,30.93,18.77,10.02,0.40,24.57,1.67,5.88,1.30,NA,NA,NA,26.92,88.00,0.30,268.25,0.00,0.00,8.00,745.50,0.00
2022-06-17 06:00:00,NA,58.00,28.17,31.23,39.50,14.13,15.60,0.23,3.10,1.90,10.17,1.27,NA,NA,NA,27.43,87.67,0.30,277.33,0.00,0.00,59.33,746.00,0.00
2022-06-17 07:00:00,NA,57.50,31.55,31.98,42.62,16.77,13.85,0.16,3.55,2.35,17.42,1.27,NA,NA,NA,28.30,86.75,0.30,267.25,0.00,0.00,80.00,746.00,0.00
2022-06-17 08:00:00,NA,84.50,39.10,31.30,48.42,18.30,17.25,0.30,3.95,3.25,33.38,1.70,NA,NA,NA,30.10,84.00,0.30,256.00,0.00,0.00,211.00,746.00,-0.02
2022-06-17 09:00:00,NA,79.50,33.98,28.80,42.92,17.05,14.65,0.24,4.00,2.95,24.55,2.00,NA,NA,NA,31.82,78.25,0.30,234.00,0.00,0.00,200.00,747.00,0.00
2022-06-17 10:00:00,NA,71.75,29.72,32.92,41.70,18.50,14.35,1.06,4.05,2.75,17.85,2.25,NA,NA,NA,32.58,75.00,0.30,227.75,0.00,0.00,288.50,746.25,-0.05
2022-06-17 11:00:00,9.00,51.00,24.60,29.65,35.80,15.60,14.30,0.36,5.92,2.33,12.95,2.45,NA,NA,NA,33.45,72.25,0.30,248.25,0.00,0.00,280.00,746.00,-0.05
2022-06-17 12:00:00,9.50,42.25,22.37,25.20,32.77,11.10,16.05,0.24,3.70,1.55,9.15,1.92,NA,NA,NA,33.58,72.50,0.30,244.50,0.00,0.00,455.75,746.00,-0.10
2022-06-17 13:00:00,11.00,34.00,12.07,20.77,20.87,13.97,14.20,0.11,3.97,1.10,6.73,1.50,NA,NA,NA,34.50,71.00,0.30,240.33,0.00,0.00,458.33,745.33,-0.07
2022-06-17 14:00:00,10.50,30.75,9.50,19.82,18.27,13.03,12.85,0.05,3.75,0.78,5.00,1.15,NA,NA,NA,33.90,71.00,0.30,260.25,0.00,0.00,384.25,745.00,-0.05
2022-06-17 15:00:00,8.00,30.25,9.43,22.35,19.55,12.65,15.50,0.07,3.92,0.60,3.90,1.08,NA,NA,NA,33.08,72.75,2.02,266.00,0.00,0.00,244.25,744.00,-0.10
2022-06-17 16:00:00,4.33,35.67,10.43,24.40,21.50,14.90,15.97,0.05,3.20,0.77,3.70,0.77,NA,NA,NA,33.23,73.67,3.27,279.33,0.00,0.00,179.67,744.00,-0.10
2022-06-17 17:00:00,6.50,46.25,15.35,27.20,26.92,16.58,16.60,0.18,4.25,1.35,4.53,0.98,NA,NA,NA,32.30,74.75,2.55,273.50,0.00,0.00,66.00,744.00,-0.05
2022-06-17 18:00:00,17.50,50.25,24.70,29.65,35.83,17.15,14.42,0.38,4.30,1.88,7.62,1.78,NA,NA,NA,30.88,78.25,2.12,283.75,0.00,0.00,8.25,744.00,0.00
2022-06-17 19:00:00,19.00,51.00,27.20,29.53,37.83,16.73,5.70,0.50,4.47,2.20,10.17,2.67,NA,NA,NA,30.37,80.00,1.97,275.67,0.00,0.00,6.00,744.67,-0.03
2022-06-17 20:00:00,9.50,43.25,13.42,35.38,29.70,20.25,NA,0.50,25.12,2.30,12.50,2.80,NA,NA,NA,29.98,81.00,1.55,268.25,0.00,0.00,6.00,746.00,0.00
2022-06-17 21:00:00,17.00,49.50,11.77,33.25,27.25,22.55,NA,0.48,38.30,2.17,11.75,3.00,NA,NA,NA,29.62,80.75,1.45,266.50,0.00,0.00,6.00,746.50,0.00
2022-06-17 22:00:00,16.25,55.50,13.92,43.48,34.45,18.48,NA,0.42,18.83,2.05,10.55,3.32,NA,NA,NA,29.48,80.25,1.35,271.00,0.00,0.00,6.00,746.25,0.00
2022-06-17 23:00:00,14.00,51.00,16.80,27.77,28.43,25.33,NA,0.44,1.80,1.73,8.63,2.87,NA,NA,NA,29.30,81.00,1.40,263.33,0.00,0.00,6.00,746.00,0.00
2022-06-18 00:00:00,9.25,50.00,26.17,39.83,42.47,18.80,7.72,0.31,1.65,1.48,7.82,2.82,NA,NA,NA,28.88,82.00,1.25,260.00,0.00,0.00,6.50,746.00,0.00
2022-06-18 01:00:00,16.75,80.25,21.35,48.62,43.20,23.00,9.40,0.35,3.07,1.88,6.20,2.08,NA,NA,NA,28.70,82.50,1.15,261.75,0.00,0.00,6.00,745.25,0.00
2022-06-18 02:00:00,17.50,87.50,24.20,44.82,43.52,23.35,8.60,0.26,2.25,2.40,5.55,1.75,NA,NA,NA,28.55,83.00,1.25,264.75,0.00,0.00,6.00,745.00,0.00
2022-06-18 03:00:00,17.25,79.75,17.45,45.40,38.38,23.62,5.90,0.20,53.55,1.93,6.78,1.42,NA,NA,NA,28.28,84.25,1.15,272.75,0.00,0.00,6.00,745.25,0.00
2022-06-18 04:00:00,29.50,77.50,18.22,42.15,37.25,21.10,3.40,0.20,16.80,1.42,12.42,1.10,NA,NA,NA,27.98,85.00,1.40,271.75,0.00,0.00,6.00,746.00,0.00
2022-06-18 05:00:00,31.25,79.50,29.40,43.47,47.03,14.08,4.42,0.29,21.58,2.20,25.90,1.12,NA,NA,NA,27.83,86.00,1.32,268.75,0.00,0.00,8.00,746.00,0.00
2022-06-18 06:00:00,38.25,93.00,30.52,38.00,45.03,19.82,14.52,0.50,20.25,3.62,54.68,1.30,NA,NA,NA,28.22,84.75,1.50,269.75,0.00,0.00,63.75,747.00,0.00
2022-06-18 07:00:00,30.25,72.25,39.92,30.98,48.92,16.45,17.75,0.44,2.33,3.27,48.78,1.38,NA,NA,NA,30.95,79.75,1.90,272.00,0.00,0.00,156.75,746.25,0.00
2022-06-18 08:00:00,30.50,66.50,36.80,30.62,46.22,18.77,16.92,0.44,3.55,2.68,38.28,1.58,NA,NA,NA,31.25,78.00,1.88,263.25,0.00,0.00,145.00,747.00,-0.02
2022-06-18 09:00:00,26.25,67.00,32.75,32.88,44.10,17.82,19.98,0.36,3.92,2.58,26.55,1.78,NA,NA,NA,29.25,79.50,2.58,278.00,0.00,0.00,172.25,747.00,-0.02
2022-06-18 10:00:00,22.25,59.25,40.75,34.75,51.60,18.25,19.10,0.97,3.75,2.30,17.88,1.80,NA,NA,NA,32.62,75.50,2.02,270.00,0.00,0.00,256.25,746.25,0.00
2022-06-18 11:00:00,34.00,99.50,44.50,34.85,54.70,17.55,13.60,0.64,3.38,3.15,14.82,2.33,NA,NA,NA,35.40,67.25,2.50,264.25,0.00,0.00,480.00,746.50,0.00
2022-06-18 12:00:00,29.50,91.50,35.47,28.17,44.97,12.97,10.50,0.38,4.08,4.08,11.88,2.25,NA,NA,NA,36.95,62.50,2.88,265.00,0.00,0.00,497.00,746.00,0.00
2022-06-18 13:00:00,22.25,60.25,21.12,26.82,31.45,14.85,6.90,0.16,4.25,3.58,9.68,2.17,NA,NA,NA,35.45,66.00,3.80,266.50,0.00,0.00,440.25,745.50,-0.02
2022-06-18 14:00:00,14.50,47.50,14.52,23.72,24.42,14.55,5.90,0.02,4.10,2.65,7.48,1.78,NA,NA,NA,34.78,67.75,3.90,279.75,0.00,0.00,379.75,745.00,0.02
2022-06-18 15:00:00,14.25,33.25,14.38,22.80,23.80,15.10,8.15,0.01,4.28,1.85,5.78,1.38,NA,NA,NA,34.02,70.50,3.75,281.50,0.00,0.00,306.25,744.25,0.02
2022-06-18 16:00:00,9.67,28.00,14.63,24.07,24.73,16.60,9.27,0.00,3.50,1.27,5.13,1.20,NA,NA,NA,33.87,70.00,3.07,276.33,0.00,0.00,206.33,744.00,-0.03
2022-06-18 17:00:00,10.25,23.50,17.75,26.10,28.32,18.48,10.62,0.12,4.47,1.05,5.28,1.22,NA,NA,NA,32.28,72.75,2.72,287.25,0.00,0.00,56.00,744.00,0.00
2022-06-18 18:00:00,8.00,30.75,24.22,26.78,33.95,16.72,7.82,0.16,3.80,1.22,6.08,1.55,NA,NA,NA,30.48,77.50,2.32,288.50,0.00,0.00,9.00,744.25,0.00
2022-06-18 19:00:00,8.00,39.25,27.10,32.55,39.35,13.58,0.90,0.41,1.90,1.62,7.45,1.90,NA,NA,NA,30.12,78.00,1.70,283.50,0.00,0.00,6.00,745.50,0.00
2022-06-18 20:00:00,8.00,37.75,28.48,31.98,40.15,19.00,NA,0.60,10.40,1.98,9.20,2.33,NA,NA,NA,29.98,78.75,1.98,287.50,0.00,0.00,6.00,746.00,0.00
2022-06-18 21:00:00,17.00,34.50,23.92,35.95,38.58,21.20,NA,0.61,27.25,2.22,11.23,3.18,NA,NA,NA,29.85,79.75,1.72,281.25,0.00,0.00,6.00,746.00,0.00
2022-06-18 22:00:00,18.25,54.00,21.40,37.30,37.25,23.12,NA,0.59,26.10,2.33,11.52,3.48,NA,NA,NA,29.67,80.00,1.48,278.75,0.00,0.00,6.00,746.75,0.00
2022-06-18 23:00:00,22.00,81.00,22.67,36.33,37.80,21.47,NA,0.65,3.10,2.47,9.73,3.03,NA,NA,NA,29.37,80.00,1.43,260.67,0.00,0.00,6.00,746.00,0.00
2022-06-19 00:00:00,16.00,61.00,28.43,29.10,38.57,20.33,8.80,0.30,3.37,2.73,8.27,3.60,NA,NA,NA,29.20,80.33,1.70,268.00,0.00,0.00,6.67,746.00,0.00
2022-06-19 01:00:00,11.25,62.50,26.10,28.75,36.50,21.32,11.55,0.27,3.70,3.05,6.45,2.18,NA,NA,NA,28.92,81.00,1.72,271.25,0.00,0.00,7.00,745.00,0.00
2022-06-19 02:00:00,11.33,45.33,24.43,25.40,33.40,22.20,12.13,0.21,4.40,2.00,4.70,1.60,NA,NA,NA,28.77,82.00,1.57,270.33,0.00,0.00,7.00,745.00,0.00
2022-06-19 03:00:00,18.00,57.25,16.85,26.55,27.85,22.90,6.75,0.06,15.70,1.38,3.97,1.40,NA,NA,NA,28.62,82.00,1.58,273.25,0.00,0.00,6.25,745.00,0.00
2022-06-19 04:00:00,28.00,68.25,17.30,36.40,33.42,16.62,2.80,0.06,12.43,1.10,4.65,0.98,NA,NA,NA,28.22,83.50,1.40,269.50,0.00,0.00,6.00,745.00,0.00
2022-06-19 05:00:00,32.67,86.33,17.77,37.63,34.47,18.63,2.30,0.09,17.60,1.50,8.33,0.93,NA,NA,NA,28.23,83.67,1.40,266.33,0.00,0.00,11.33,745.33,0.00
2022-06-19 06:00:00,20.25,72.50,29.33,32.80,41.28,14.20,11.80,0.24,7.92,1.83,9.25,1.12,NA,NA,NA,28.65,82.75,2.00,280.00,0.00,0.00,61.00,746.00,0.00
