Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2017-07-30 17:00:00,39.33,NA,1.83,15.43,9.07,NA,2.03,1.65,NA,1.27,1.20,2.97,NA,NA,NA,30.77,68.67,2.03,303.67,0.00,0.00,18.00,741.00,0.07
2017-07-30 18:00:00,28.50,NA,2.65,17.57,11.55,NA,12.35,0.91,4.62,1.38,1.18,0.08,NA,NA,NA,30.07,70.75,1.27,265.75,0.12,0.50,6.25,742.25,0.05
2017-07-30 19:00:00,22.75,NA,0.83,16.98,9.00,NA,10.20,0.91,17.33,1.40,1.40,1.70,NA,NA,NA,27.15,77.50,1.45,298.25,0.00,0.00,6.50,743.50,0.03
2017-07-30 20:00:00,23.00,NA,1.23,18.57,10.63,NA,10.77,1.16,NA,1.57,1.27,3.87,NA,NA,NA,26.97,80.00,0.37,NA,0.00,0.00,6.00,743.67,0.03
2017-07-30 21:00:00,34.00,NA,0.40,19.00,10.33,NA,8.00,1.47,NA,1.97,1.30,3.83,NA,NA,NA,27.53,80.00,0.30,302.67,0.00,0.00,6.00,743.67,0.03
2017-07-30 22:00:00,38.00,NA,1.40,15.05,8.95,NA,7.57,1.13,NA,2.22,1.35,3.80,NA,NA,NA,27.58,79.25,0.60,291.50,0.00,0.00,6.00,744.00,0.05
2017-07-30 23:00:00,33.00,NA,3.12,14.87,10.48,NA,11.83,0.85,NA,2.22,1.42,2.65,NA,NA,NA,26.75,80.00,1.57,294.00,0.00,0.00,6.00,744.00,0.10
2017-07-31 00:00:00,24.00,NA,NA,59.60,31.60,0.63,10.37,0.64,NA,1.57,1.07,3.27,NA,NA,NA,26.67,81.33,0.43,305.67,0.00,0.00,6.00,743.00,0.00
2017-07-31 01:00:00,NA,NA,0.70,NA,0.10,NA,12.55,0.44,146.40,1.80,1.15,3.85,NA,NA,NA,27.10,80.00,0.50,304.50,0.00,0.00,6.00,741.50,0.05
2017-07-31 02:00:00,NA,NA,3.22,0.80,2.43,0.68,10.82,0.07,NA,1.82,1.32,2.87,NA,NA,NA,27.30,79.25,0.33,304.00,0.00,0.00,6.00,742.00,0.00
2017-07-31 03:00:00,NA,NA,2.50,2.80,2.50,0.13,16.27,0.00,NA,1.83,1.37,2.77,NA,NA,NA,27.80,79.00,0.30,304.33,0.00,0.00,6.00,742.00,0.00
2017-07-31 04:00:00,24.75,NA,3.85,1.97,3.82,0.72,17.97,0.10,NA,1.95,1.32,3.02,NA,NA,NA,28.50,79.75,0.30,304.00,0.00,0.00,6.00,742.50,0.03
2017-07-31 05:00:00,NA,NA,1.75,10.15,4.58,NA,16.50,0.55,NA,4.40,1.42,3.05,NA,NA,NA,28.40,80.75,0.30,304.25,0.00,0.00,10.00,743.25,0.00
2017-07-31 06:00:00,NA,NA,1.35,2.40,2.08,0.80,9.88,1.06,NA,5.12,1.40,2.82,NA,NA,NA,29.18,80.00,0.30,304.75,0.00,0.00,84.00,744.50,0.00
2017-07-31 07:00:00,NA,NA,2.88,3.93,3.90,NA,11.75,1.05,NA,3.90,1.35,2.57,NA,NA,NA,33.88,73.50,0.30,304.00,0.00,0.00,138.75,745.00,0.03
2017-07-31 08:00:00,NA,NA,3.20,7.35,3.58,35.68,41.85,0.80,NA,0.00,0.00,0.00,NA,NA,NA,35.40,68.00,0.50,294.75,0.00,0.00,384.75,744.00,0.05
2017-07-31 09:00:00,NA,NA,1.05,11.67,6.17,40.45,NA,NA,162.87,0.00,0.00,0.00,NA,NA,NA,34.05,69.00,1.70,208.50,0.00,0.00,527.75,743.50,0.08
2017-07-31 10:00:00,34.00,97.00,1.80,8.60,6.05,30.05,NA,16.77,NA,0.00,0.00,0.00,NA,NA,NA,34.05,71.00,1.75,202.50,0.00,0.00,604.50,743.00,0.05
2017-07-31 11:00:00,68.00,146.00,6.10,8.35,9.40,9.25,NA,1.08,12.50,0.00,0.00,0.00,NA,NA,NA,35.65,68.00,2.40,206.50,0.00,0.00,703.50,741.00,0.10
2017-07-31 12:00:00,70.00,153.25,2.32,5.43,4.78,9.23,NA,0.76,22.58,0.00,0.00,0.00,NA,NA,NA,35.17,68.75,2.75,202.50,0.00,0.00,707.00,739.75,0.10
2017-07-31 13:00:00,43.75,89.25,1.80,7.02,5.15,6.45,37.98,0.46,25.53,0.00,0.00,0.00,NA,NA,NA,35.50,69.50,2.85,201.25,0.00,0.00,647.00,738.00,0.10
2017-07-31 14:00:00,37.25,76.00,1.20,5.97,4.18,5.30,68.62,0.60,20.35,0.00,0.00,0.00,NA,NA,NA,35.88,67.75,2.30,205.00,0.00,0.00,316.25,736.00,0.03
2017-07-31 15:00:00,42.50,94.75,1.80,8.40,5.93,4.23,59.00,0.52,23.85,0.00,0.00,0.00,NA,NA,NA,37.50,65.50,2.18,220.00,0.00,0.00,284.75,734.50,0.08
2017-07-31 16:00:00,57.50,134.00,1.52,9.17,6.12,4.05,61.85,0.89,28.72,0.00,0.00,0.00,NA,NA,NA,36.22,66.75,2.43,196.50,0.00,0.00,207.25,735.00,0.03
2017-07-31 17:00:00,56.67,101.33,1.47,7.93,5.40,3.30,51.37,0.80,20.40,0.00,0.00,0.00,NA,NA,NA,34.87,65.00,2.53,212.33,0.00,0.00,67.00,735.67,0.13
2017-07-31 18:00:00,43.25,76.25,1.45,12.28,7.70,2.50,32.97,0.99,15.30,0.00,0.00,0.00,NA,NA,NA,26.58,73.75,2.33,121.25,1.25,5.00,5.00,737.75,0.15
2017-07-31 19:00:00,32.75,49.50,1.45,16.92,10.20,2.52,29.95,1.61,6.70,0.00,0.00,0.00,NA,NA,NA,27.42,75.25,0.40,36.25,0.00,0.00,4.00,NA,0.08
2017-07-31 20:00:00,26.00,39.00,1.05,21.00,12.00,2.25,26.15,2.08,1.45,0.00,0.00,0.00,NA,NA,NA,28.85,73.00,0.45,31.50,0.00,0.00,4.00,NA,0.10
2017-07-31 21:00:00,56.75,123.00,0.65,16.58,9.33,2.27,24.80,2.27,6.25,0.00,0.00,0.00,NA,NA,NA,27.88,76.50,0.35,271.75,0.00,0.00,4.00,NA,0.10
2017-07-31 22:00:00,51.50,146.50,0.53,16.33,9.03,2.07,22.03,2.17,4.38,0.00,0.00,0.00,NA,NA,NA,28.00,76.50,0.30,270.00,0.00,0.00,5.00,NA,0.08
2017-07-31 23:00:00,56.00,145.00,1.43,15.57,9.47,2.50,19.57,1.74,4.63,0.00,0.00,0.00,NA,NA,NA,28.27,76.00,0.30,270.00,0.00,0.00,4.00,NA,0.10
2017-08-01 00:00:00,52.25,141.50,1.03,13.75,8.18,2.30,16.25,1.39,4.80,0.00,0.00,0.00,NA,NA,NA,27.25,78.50,0.30,270.00,0.00,0.00,4.00,NA,0.10
2017-08-01 01:00:00,50.00,171.00,1.83,13.00,8.40,2.17,13.73,1.30,5.50,0.00,0.00,0.00,NA,NA,NA,27.47,79.00,0.30,270.00,0.00,0.00,4.00,NA,0.10
2017-08-01 02:00:00,55.50,212.25,2.03,12.87,8.47,2.50,9.45,1.21,58.57,0.00,0.00,0.00,NA,NA,NA,27.27,80.00,0.30,270.00,0.00,0.00,4.00,NA,0.10
2017-08-01 03:00:00,52.33,175.00,1.20,11.87,7.27,2.53,11.30,1.08,17.07,0.00,0.00,0.00,NA,NA,NA,27.30,80.00,0.30,270.00,0.00,0.00,4.00,NA,0.10
2017-08-01 04:00:00,53.25,165.50,2.05,11.27,7.70,2.07,10.25,1.03,5.50,0.00,0.00,0.00,NA,NA,NA,27.18,80.00,0.30,270.25,0.00,0.00,4.00,NA,0.10
2017-08-01 05:00:00,65.00,208.00,1.03,11.10,6.77,2.13,11.37,0.98,5.80,0.00,0.00,0.00,NA,NA,NA,26.73,80.00,0.30,270.00,0.00,0.00,5.00,NA,0.10
2017-08-01 06:00:00,65.00,163.50,1.65,12.20,7.82,2.25,12.85,1.24,7.80,0.00,0.00,0.00,NA,NA,NA,27.90,79.00,0.30,269.00,0.00,0.00,47.25,NA,0.03
2017-08-01 07:00:00,70.75,150.50,1.70,13.28,8.42,2.85,18.00,0.93,5.88,0.00,0.00,0.00,NA,NA,NA,30.22,75.75,0.30,264.50,0.00,0.00,145.00,NA,0.08
2017-08-01 08:00:00,76.00,167.00,1.67,17.60,10.70,3.37,21.53,1.38,15.83,0.00,0.00,0.00,NA,NA,NA,32.03,73.00,0.63,265.00,0.00,0.00,212.00,NA,0.03
2017-08-01 09:00:00,75.00,127.00,1.60,14.70,9.10,4.60,18.60,0.35,20.20,0.00,0.00,0.00,NA,NA,NA,34.00,67.00,2.80,291.00,0.00,0.00,616.00,NA,0.10
2017-08-01 10:00:00,71.00,123.50,1.57,12.72,8.08,4.75,15.85,11.12,26.67,0.00,0.00,0.00,NA,NA,NA,35.93,64.25,2.88,291.75,0.00,0.00,644.50,NA,0.13
2017-08-01 11:00:00,50.33,105.00,3.83,10.10,8.40,4.33,NA,1.00,31.20,0.30,0.00,0.00,NA,NA,NA,37.87,60.67,2.50,302.00,0.00,0.00,688.00,NA,0.13
2017-08-01 12:00:00,34.00,104.50,7.05,4.80,8.23,2.62,17.23,1.08,26.13,0.00,0.00,0.00,NA,NA,NA,38.15,62.75,2.65,281.00,0.00,0.00,468.50,708.00,0.00
2017-08-01 13:00:00,39.25,145.00,1.92,10.08,6.90,4.12,18.62,0.84,16.07,0.00,0.00,0.00,NA,NA,NA,37.90,64.50,3.13,262.75,0.00,0.00,536.50,737.25,-0.03
2017-08-01 14:00:00,49.75,128.75,1.38,10.75,6.83,3.87,17.45,0.92,28.70,0.00,0.00,0.00,NA,NA,NA,37.23,66.25,2.05,237.00,0.00,0.00,270.75,736.50,0.08
2017-08-01 15:00:00,55.67,135.00,1.60,8.97,6.10,3.20,17.87,0.82,29.00,0.00,0.00,0.00,NA,NA,NA,33.13,71.00,3.13,169.33,0.00,0.00,50.67,735.67,0.17
2017-08-01 16:00:00,41.50,113.50,1.52,9.02,6.00,2.72,9.02,0.80,21.82,0.00,0.00,0.00,NA,NA,NA,27.17,74.50,3.52,270.25,0.12,0.50,7.25,737.25,0.10
2017-08-01 17:00:00,31.00,43.00,1.70,10.87,7.13,2.23,2.93,0.86,10.17,0.00,0.00,0.00,NA,NA,NA,23.20,83.00,1.20,285.00,0.17,0.50,7.67,737.33,0.03
2017-08-01 18:00:00,40.00,59.25,2.10,16.35,10.40,2.25,3.65,1.94,6.87,0.00,0.00,0.00,NA,NA,NA,25.45,79.75,0.38,343.00,0.00,0.00,5.75,737.75,0.08
2017-08-01 19:00:00,43.00,115.25,2.98,17.73,11.85,2.25,9.12,2.18,4.10,0.00,0.00,0.00,NA,NA,NA,25.55,79.00,0.30,NA,0.00,0.00,4.00,739.25,0.05
2017-08-01 20:00:00,34.25,122.25,1.95,15.90,10.05,1.95,16.07,2.15,5.40,0.00,0.00,0.00,NA,NA,NA,25.85,78.00,0.30,NA,0.00,0.00,4.00,741.00,0.05
2017-08-01 21:00:00,39.25,109.00,1.78,14.28,9.05,2.35,8.70,2.33,4.92,0.00,0.00,0.00,NA,NA,NA,26.47,77.50,0.30,NA,0.00,0.00,4.00,742.50,0.05
2017-08-01 22:00:00,53.00,142.00,2.03,15.32,9.78,2.30,13.88,2.44,4.55,0.00,0.00,0.00,NA,NA,NA,27.62,77.25,0.30,NA,0.00,0.00,4.00,742.50,0.00
2017-08-01 23:00:00,56.50,199.75,1.90,15.57,9.88,2.57,15.03,2.35,4.87,0.00,0.00,0.00,NA,NA,NA,27.93,78.75,0.30,NA,0.00,0.00,4.00,741.25,0.05
2017-08-02 00:00:00,57.75,174.50,1.62,13.92,8.72,2.95,6.77,1.71,5.17,0.00,0.00,0.00,NA,NA,NA,27.30,80.00,0.30,NA,0.00,0.00,4.00,740.75,0.00
2017-08-02 01:00:00,57.00,146.75,1.82,13.20,8.50,2.87,4.75,1.41,4.43,0.00,0.00,0.00,NA,NA,NA,27.08,81.00,0.30,NA,0.00,0.00,4.00,740.00,0.00
2017-08-02 02:00:00,42.00,115.25,1.50,13.08,8.20,3.18,5.70,1.20,61.45,0.00,0.00,0.00,NA,NA,NA,27.12,82.00,0.30,NA,0.00,0.00,4.00,739.25,0.00
2017-08-02 03:00:00,54.00,163.00,1.63,11.23,7.30,5.07,4.57,1.09,19.03,0.00,0.00,0.00,NA,NA,NA,26.47,82.67,0.30,NA,0.00,0.00,4.00,739.00,0.03
2017-08-02 04:00:00,41.67,114.67,1.67,10.70,7.03,2.57,4.10,1.00,3.47,0.00,0.00,0.00,NA,NA,NA,25.83,83.67,0.30,324.67,0.00,0.00,5.00,739.67,0.00
2017-08-02 05:00:00,46.00,115.67,1.60,9.80,6.50,2.53,3.47,0.90,4.37,0.00,0.00,0.00,NA,NA,NA,25.53,83.67,0.67,295.00,0.00,0.00,8.00,740.00,0.03
2017-08-02 06:00:00,48.00,79.00,1.03,9.67,6.00,2.70,4.67,0.95,4.97,0.00,0.00,0.00,NA,NA,NA,25.97,82.00,0.50,285.67,0.00,0.00,54.67,740.67,0.10
2017-08-02 07:00:00,49.67,86.00,1.37,10.83,6.87,2.60,10.37,0.98,8.33,0.00,0.00,0.00,NA,NA,NA,28.30,76.67,1.60,292.67,0.00,0.00,115.33,741.00,0.03
2017-08-02 08:00:00,48.33,77.00,0.63,12.07,6.93,2.67,7.87,1.05,10.30,0.00,0.00,0.00,NA,NA,NA,30.83,71.33,1.03,290.00,0.00,0.00,231.00,741.00,0.10
2017-08-02 09:00:00,51.00,87.00,1.63,12.77,8.13,2.70,9.90,1.05,14.53,0.00,0.00,0.00,NA,NA,NA,32.37,69.67,0.87,263.00,0.00,0.00,264.00,741.67,0.10
2017-08-02 10:00:00,65.25,120.75,1.70,11.17,7.30,6.25,16.50,11.16,12.33,0.00,0.00,0.00,NA,NA,NA,34.88,68.75,4.00,307.50,0.00,0.00,566.00,741.00,0.13
2017-08-02 11:00:00,67.67,137.00,3.53,11.73,9.13,5.43,NA,0.61,20.83,0.00,0.00,0.00,NA,NA,NA,35.03,68.00,4.37,291.00,0.00,0.00,356.00,740.33,0.07
2017-08-02 12:00:00,60.75,120.25,4.42,9.60,8.65,7.60,16.15,1.15,15.62,0.00,0.00,0.00,NA,NA,NA,33.68,69.00,4.40,275.00,0.00,0.00,347.25,738.75,0.08
2017-08-02 13:00:00,48.00,148.00,1.13,10.80,6.63,3.30,14.33,0.91,18.73,0.00,0.00,0.00,NA,NA,NA,35.17,66.67,4.57,279.00,0.00,0.00,404.33,737.00,0.13
2017-08-02 14:00:00,33.75,63.50,1.60,8.23,5.70,2.85,12.20,0.75,15.05,0.00,0.00,0.00,NA,NA,NA,33.35,62.00,4.33,314.75,0.00,0.00,260.00,735.75,0.10
2017-08-02 15:00:00,22.33,48.33,2.10,8.60,6.30,3.27,1.93,0.76,15.80,0.00,0.00,0.00,NA,NA,NA,32.60,63.33,0.77,174.00,0.00,0.00,215.67,735.00,0.10
2017-08-02 16:00:00,21.00,37.00,1.28,9.88,6.25,3.07,7.08,0.87,13.80,0.00,0.00,0.00,NA,NA,NA,32.60,63.00,1.77,255.25,0.00,0.00,139.00,734.50,0.10
2017-08-02 17:00:00,28.67,51.33,1.43,12.83,7.97,2.93,2.30,0.98,8.80,0.00,0.00,0.00,NA,NA,NA,30.73,67.00,0.70,277.67,0.00,0.00,42.67,736.00,0.10
2017-08-02 18:00:00,35.25,68.50,1.58,14.38,8.92,3.20,3.33,1.29,6.65,0.00,0.00,0.00,NA,NA,NA,30.15,68.75,0.38,321.75,0.00,0.00,7.00,737.00,0.08
2017-08-02 19:00:00,43.33,98.67,1.03,15.83,9.10,2.97,4.40,1.46,5.47,0.00,0.00,0.00,NA,NA,NA,30.23,67.00,0.50,266.00,0.00,0.00,4.00,738.67,0.03
2017-08-02 20:00:00,40.50,84.00,2.53,15.40,10.25,3.12,6.73,1.62,5.43,0.00,0.00,0.00,NA,NA,NA,30.10,68.25,0.30,259.00,0.00,0.00,4.00,739.75,0.05
2017-08-02 21:00:00,41.75,101.25,1.38,13.18,8.15,3.85,7.77,1.67,6.75,0.00,0.00,0.00,NA,NA,NA,29.97,72.00,0.45,283.50,0.00,0.00,4.00,740.00,0.00
2017-08-02 22:00:00,43.75,155.75,1.68,12.45,7.95,3.88,15.32,1.60,3.38,0.00,0.00,0.00,NA,NA,NA,29.12,73.75,0.35,347.25,0.00,0.00,4.00,740.00,0.00
2017-08-02 23:00:00,52.00,164.00,1.20,13.20,8.00,3.75,9.35,1.39,3.35,0.00,0.00,0.00,NA,NA,NA,28.65,76.00,0.35,NA,0.00,0.00,4.00,739.50,0.00
2017-08-03 00:00:00,37.75,99.25,1.45,11.05,7.05,3.52,4.73,0.99,4.98,0.00,0.00,0.00,NA,NA,NA,27.68,78.00,1.07,296.00,0.00,0.00,4.00,737.75,0.08
2017-08-03 01:00:00,37.25,82.50,1.75,9.27,6.38,3.75,4.83,0.82,6.32,0.00,0.00,0.00,NA,NA,NA,27.30,77.25,0.97,301.50,0.00,0.00,4.00,736.50,0.08
2017-08-03 02:00:00,39.25,82.25,1.80,8.38,5.92,4.35,2.70,0.72,65.87,0.00,0.00,0.00,NA,NA,NA,27.32,76.25,0.80,290.25,0.00,0.00,4.00,736.00,0.08
2017-08-03 03:00:00,42.00,102.75,1.77,8.92,6.20,5.28,NA,0.69,13.40,0.00,0.00,0.00,NA,NA,NA,27.45,76.00,0.62,288.00,0.00,0.00,4.00,736.00,0.08
2017-08-03 04:00:00,36.33,86.00,1.93,8.63,6.20,3.13,NA,0.65,5.50,0.00,0.00,0.00,NA,NA,NA,27.20,75.00,0.50,286.67,0.00,0.00,4.00,736.00,0.00
2017-08-03 05:00:00,33.00,58.00,2.00,8.23,5.98,3.38,NA,0.67,4.20,0.00,0.00,0.00,NA,NA,NA,27.62,73.75,0.58,279.25,0.00,0.00,4.75,736.75,0.00
2017-08-03 06:00:00,36.75,54.25,2.15,8.50,6.23,3.30,NA,0.74,5.55,0.00,0.00,0.00,NA,NA,NA,28.60,70.75,1.30,306.50,0.00,0.00,36.50,738.25,0.08
2017-08-03 07:00:00,25.75,51.25,1.35,9.83,6.33,3.45,NA,0.83,6.98,0.00,0.00,0.00,NA,NA,NA,29.75,68.25,2.02,314.00,0.00,0.00,95.50,739.00,0.10
2017-08-03 08:00:00,42.50,83.50,1.43,10.78,6.92,3.48,NA,0.94,8.75,0.00,0.00,0.00,NA,NA,NA,31.60,66.25,1.65,309.75,0.00,0.00,186.50,739.25,0.10
2017-08-03 09:00:00,42.75,89.75,1.52,12.53,7.90,3.80,NA,0.82,10.70,0.00,0.00,0.00,NA,NA,NA,31.72,68.00,2.00,306.25,0.00,0.00,122.25,740.00,0.10
2017-08-03 10:00:00,45.25,98.25,1.35,12.35,7.67,5.38,1.32,11.04,13.45,0.00,0.00,0.00,NA,NA,NA,32.77,67.75,2.57,301.25,0.00,0.00,300.00,739.75,0.10
2017-08-03 11:00:00,74.50,124.50,3.33,11.12,8.62,6.73,NA,1.26,21.18,0.00,0.00,0.00,NA,NA,NA,35.30,64.50,3.80,287.25,0.00,0.00,530.00,738.50,0.10
2017-08-03 12:00:00,150.50,213.00,6.57,3.83,7.33,2.82,9.08,0.86,17.55,0.00,0.00,0.00,NA,NA,NA,34.87,62.75,5.35,299.50,0.00,0.00,593.75,737.25,0.10
2017-08-03 13:00:00,36.00,76.25,1.75,6.38,4.85,3.17,5.12,0.68,16.57,0.00,0.00,0.00,NA,NA,NA,34.72,60.75,4.30,301.50,0.00,0.00,561.25,735.25,0.15
2017-08-03 14:00:00,21.75,43.75,1.97,6.12,4.90,3.40,9.05,0.72,13.75,0.00,0.00,0.00,NA,NA,NA,33.85,63.00,3.02,290.00,0.00,0.00,202.00,734.50,0.10
2017-08-03 15:00:00,24.00,43.25,1.50,7.60,5.27,3.20,4.58,0.69,12.25,0.00,0.00,0.00,NA,NA,NA,33.00,64.00,3.02,315.75,0.00,0.00,187.50,NA,0.10
2017-08-03 16:00:00,28.33,47.67,1.70,8.03,5.63,3.37,4.37,0.93,14.67,0.00,0.00,0.00,NA,NA,NA,32.27,65.67,1.80,287.33,0.00,0.00,104.00,NA,0.10
2017-08-03 17:00:00,36.50,57.75,2.03,9.08,6.45,3.57,4.45,0.98,9.05,0.00,0.00,0.00,NA,NA,NA,31.70,66.75,1.25,294.75,0.00,0.00,55.50,NA,0.10
2017-08-03 18:00:00,36.00,71.50,1.80,12.08,7.90,3.25,6.35,1.18,6.05,1.32,3.55,0.88,NA,NA,NA,31.15,68.75,1.05,300.25,0.00,0.00,8.25,NA,0.03
2017-08-03 19:00:00,42.00,90.25,1.27,14.33,8.62,3.25,4.65,1.50,6.22,4.12,12.85,3.03,NA,NA,NA,30.90,69.00,0.30,296.50,0.00,0.00,4.00,NA,0.00
2017-08-03 20:00:00,47.25,98.00,1.12,13.08,7.88,3.62,2.52,1.65,5.00,5.08,14.53,4.18,NA,NA,NA,30.87,68.75,0.30,289.00,0.00,0.00,4.00,NA,0.05
2017-08-03 21:00:00,37.67,97.67,1.50,12.23,7.73,3.27,4.83,1.57,3.60,5.43,15.43,4.53,NA,NA,NA,30.73,68.00,0.47,290.00,0.00,0.00,4.00,NA,0.10
2017-08-03 22:00:00,41.00,84.00,1.17,10.97,6.80,3.43,4.63,1.35,4.73,5.23,16.67,4.27,NA,NA,NA,30.23,68.33,1.10,296.67,0.00,0.00,4.00,NA,0.10
2017-08-03 23:00:00,41.00,70.00,1.20,9.55,6.05,3.45,3.70,1.08,6.35,5.30,18.75,3.60,NA,NA,NA,30.15,65.50,1.75,319.00,0.00,0.00,4.00,NA,0.10
2017-08-04 00:00:00,34.00,61.00,1.42,6.80,4.77,3.38,2.80,0.78,8.02,3.67,17.80,1.95,NA,NA,NA,29.87,65.00,1.48,310.75,0.00,0.00,4.00,NA,0.03
2017-08-04 01:00:00,28.25,54.50,1.43,6.53,4.65,3.33,2.45,0.66,8.40,2.50,15.32,1.20,NA,NA,NA,29.37,66.00,1.53,303.00,0.00,0.00,4.00,NA,0.10
2017-08-04 02:00:00,26.00,61.67,1.43,7.27,5.07,4.13,5.47,0.64,81.20,2.23,16.30,0.90,NA,NA,NA,28.90,66.67,0.33,296.33,0.00,0.00,4.00,NA,0.07
2017-08-04 03:00:00,36.00,75.50,1.50,7.35,5.15,5.28,41.22,0.66,18.42,2.25,15.05,0.85,NA,NA,NA,28.82,66.50,1.00,289.50,0.00,0.00,4.00,NA,0.05
2017-08-04 04:00:00,30.75,68.50,1.72,8.85,6.10,3.03,31.20,0.56,8.10,1.87,12.12,0.70,NA,NA,NA,28.63,66.75,0.43,290.25,0.00,0.00,4.00,NA,0.05
2017-08-04 05:00:00,34.67,80.33,1.67,10.07,6.70,3.23,38.13,0.57,6.60,2.13,13.73,0.63,NA,NA,NA,28.10,68.00,1.33,301.67,0.00,0.00,6.67,NA,0.07
2017-08-04 06:00:00,44.25,99.00,1.65,9.10,6.18,3.32,12.08,0.81,6.55,2.80,16.10,0.85,NA,NA,NA,28.27,71.25,1.23,304.75,0.00,0.00,45.50,NA,0.10
2017-08-04 07:00:00,59.75,138.00,1.68,9.78,6.55,3.40,13.17,0.91,8.47,2.82,13.88,1.15,NA,NA,NA,29.45,71.00,1.05,312.25,0.00,0.00,132.50,NA,0.10
2017-08-04 08:00:00,50.00,110.50,1.57,11.75,7.52,3.42,15.70,0.96,12.40,2.90,12.60,1.35,NA,NA,NA,33.10,66.25,0.98,312.00,0.00,0.00,323.00,NA,0.10
2017-08-04 09:00:00,49.00,110.67,1.40,11.53,7.27,4.63,17.73,0.95,16.37,2.93,10.50,1.53,NA,NA,NA,35.47,62.33,1.90,284.33,0.00,0.00,490.33,NA,0.10
2017-08-04 10:00:00,45.00,109.00,1.53,10.20,6.65,8.10,13.45,10.82,17.53,2.45,10.33,1.45,NA,NA,NA,37.93,58.50,2.02,295.00,0.00,0.00,594.50,NA,0.08
2017-08-04 11:00:00,39.00,94.00,1.53,7.37,5.20,7.77,NA,0.60,NA,2.23,11.23,1.40,NA,NA,NA,38.50,56.33,2.37,314.67,0.00,0.00,655.00,NA,0.10
2017-08-04 12:00:00,28.50,63.50,6.60,2.00,6.43,5.57,2.30,0.53,NA,1.77,7.43,1.10,NA,NA,NA,39.30,56.25,3.03,307.25,0.00,0.00,595.75,NA,0.13
2017-08-04 13:00:00,26.67,52.00,1.57,5.57,4.27,7.33,1.13,0.49,3.03,1.60,6.53,1.03,NA,NA,NA,40.60,53.33,2.73,284.67,0.00,0.00,548.33,NA,0.13
2017-08-04 14:00:00,26.67,49.00,2.07,5.50,4.60,4.90,NA,0.39,9.97,1.57,6.37,1.07,NA,NA,NA,38.10,59.33,1.87,136.33,0.00,0.00,407.67,NA,0.10
2017-08-04 15:00:00,32.25,49.00,1.80,6.15,4.75,3.90,NA,0.53,24.60,1.50,7.45,0.83,NA,NA,NA,36.10,63.75,2.00,131.25,0.00,0.00,284.00,NA,0.15
2017-08-04 16:00:00,49.00,78.00,1.60,6.27,4.63,3.57,0.13,0.43,22.70,1.73,8.07,0.80,NA,NA,NA,34.13,67.67,1.70,119.33,0.00,0.00,214.00,NA,0.13
2017-08-04 17:00:00,44.25,70.00,1.62,6.95,5.00,3.32,3.65,0.39,16.10,1.78,6.95,0.87,NA,NA,NA,33.07,69.25,1.38,124.25,0.00,0.00,74.00,NA,0.13
2017-08-04 18:00:00,32.25,65.50,1.57,8.58,5.85,4.60,6.02,0.46,11.42,1.90,7.17,1.15,NA,NA,NA,32.03,72.75,1.10,147.50,0.00,0.00,8.00,NA,0.10
2017-08-04 19:00:00,28.67,71.00,1.87,8.47,6.03,4.47,6.57,0.50,10.90,1.93,7.17,1.27,NA,NA,NA,31.77,74.67,0.30,98.00,0.00,0.00,4.00,NA,0.03
2017-08-04 20:00:00,47.00,94.00,1.37,9.83,6.33,4.63,7.47,0.70,4.03,2.33,7.90,1.60,NA,NA,NA,32.63,70.67,0.30,99.00,0.00,0.00,4.00,NA,0.03
2017-08-04 21:00:00,53.25,151.75,1.25,11.23,7.00,4.65,9.80,1.01,0.38,4.20,9.85,2.45,NA,NA,NA,32.57,72.50,0.30,100.00,0.00,0.00,4.00,NA,0.00
2017-08-04 22:00:00,54.00,199.00,1.83,12.70,8.27,4.30,14.30,1.31,NA,6.70,11.77,3.37,NA,NA,NA,31.90,71.67,0.43,100.00,0.00,0.00,4.00,NA,0.00
2017-08-04 23:00:00,63.00,198.00,1.47,11.27,7.20,3.67,14.13,0.83,NA,5.87,15.13,3.50,NA,NA,NA,31.03,70.67,0.93,248.33,0.00,0.00,4.00,NA,0.03
2017-08-05 00:00:00,43.00,145.00,1.10,9.27,5.83,3.30,12.43,0.60,NA,4.43,21.30,2.33,NA,NA,NA,29.67,70.33,1.37,284.67,0.00,0.00,4.33,NA,0.03
2017-08-05 01:00:00,39.75,124.50,1.47,7.15,5.00,3.33,10.35,0.42,NA,3.10,18.72,1.40,NA,NA,NA,28.92,70.00,1.05,274.00,0.00,0.00,4.00,NA,0.10
2017-08-05 02:00:00,27.75,60.00,0.93,5.73,3.80,4.07,8.30,0.34,48.95,2.05,13.28,1.00,NA,NA,NA,28.92,69.25,1.08,274.75,0.00,0.00,4.00,NA,0.08
2017-08-05 03:00:00,22.00,63.75,1.65,5.52,4.27,4.40,10.63,0.31,6.18,1.50,9.37,0.72,NA,NA,NA,28.55,69.75,0.88,275.25,0.00,0.00,4.00,NA,0.05
